"","group","id","baselang","block","itemnum","currtrial","trialtype","condition","locationcrit","cstype","csdetail","lentwobefore","lenonebefore","lencrit","lenoneafter","lentwoafter","lenthreeafter","Sentence..or.sentence.MD5.","Reading.time_-2","Reading.time_-1","Reading.time_0","Reading.time_1","Reading.time_2","Reading.time_3","Parameter_-2","Parameter_-1","Parameter_0","Parameter_1","Parameter_2","Parameter_3","Value_-2","Value_-1","Value_0","Value_1","Value_2","Value_3","Flankercongruency","FlankerRT","Flanktimeout","FlankerAcc","Flankercorrect_response","QuestionRT","QuestionAcc","Questioncorrect_response"
"1914","7","40273","Spanish",2,492,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",11,5,7,3,7,2,"La reportera afirmó que los científicos están testing the vaccine on rats.",250,295,284,281,265,240,"6","7","8","9","10","11","científicos","están","testing","the","vaccine","on","Incong",539,"NO",1,"F",1324,1,"J"
"1915","7","40273","Spanish",2,498,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",11,3,6,2,4,4,"El carcelero dijo que los prisioneros han lavado su ropa para la semana.",269,291,292,327,300,255,"6","7","8","9","10","11","prisioneros","han","lavado","su","ropa","para","Cong",566,"NO",1,"F",1153,1,"J"
"1916","7","40273","Spanish",2,503,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",6,2,6,7,2,3,"Mi madre plantó el jardín durante el fin de semana.",241,444,245,435,257,233,"3","4","5","6","7","8","plantó","el","jardín","durante","el","fin","Cong",447,"NO",1,"F",2167,1,"F"
"1917","7","40273","Spanish",2,508,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",14,3,9,3,10,2,"El vendedor confirmó que los coleccionistas han importado las esculturas de India.",251,544,450,315,267,346,"6","7","8","9","10","11","coleccionistas","han","importado","las","esculturas","de","Cong",453,"NO",1,"J",1461,1,"J"
"1918","7","40273","Spanish",2,513,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",5,2,7,3,3,7,"La maestra buscó la escuela con las mejores aulas.",326,489,491,262,227,353,"3","4","5","6","7","8","buscó","la","escuela","con","las","mejores","Cong",440,"NO",1,"F",1534,1,"J"
"1919","7","40273","Spanish",2,519,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",7,3,10,1,2,4,"El empleado supone que sus colegas han notificado a su jefe del accidente.",219,276,284,323,254,195,"6","7","8","9","10","11","colegas","han","notificado","a","su","jefe","Incong",692,"NO",1,"F",1183,0,"F"
"1920","7","40273","Spanish",2,522,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",4,2,5,2,2,4,"La bebé tomó la leche de su mamá.",385,596,461,274,417,285,"3","4","5","6","7","8","tomó","la","leche","de","su","mamá.","Cong",481,"NO",1,"J",1144,1,"J"
"1921","3","35766","English",1,19,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",4,2,5,4,3,8,"El pianista ganó el prize with his original song.",432,364,302,331,362,498,"3","4","5","6","7","8","ganó","el","prize","with","his","original","Cong",721,"NO",1,"J",4402,1,"F"
"1922","3","35766","English",1,24,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,14,4,5,3,12,"El decano notó que las recepcionistas have filed the applications in alphabetical order.",342,568,440,368,414,557,"5","6","7","8","9","10","las","recepcionistas","have","filed","the","applications","Cong",466,"NO",1,"F",2175,1,"F"
"1923","3","35766","English",1,29,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",3,3,5,2,4,7,"The wrestler won the fight in five minutes.",560,418,483,414,375,560,"3","4","5","6","7","8","won","the","fight","in","five","minutes.","Incong",857,"NO",1,"F",2733,1,"J"
"1924","3","35766","English",1,34,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",6,2,4,2,3,7,"El ganador sintió la gaze of his jealous adversary.",475,361,365,375,326,413,"3","4","5","6","7","8","sintió","la","gaze","of","his","jealous","Incong",712,"NO",1,"F",3066,1,"F"
"1925","3","35766","English",1,39,"CS","Sentence","II_Flanker_Sent",11,"det-noun","masc",6,3,6,6,2,9,"Realmente%2C la silla de la cocina está sellada porque los owners bought it yesterday.",402,291,279,345,299,491,"9","10","11","12","13","14","porque","los","owners","bought","it","yesterday.","Incong",689,"NO",0,"J",2766,0,"F"
"1926","3","35766","English",1,45,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,10,4,6,3,9,"The owner said that the architects have signed the documents for the construction.",280,199,466,298,351,481,"5","6","7","8","9","10","the","architects","have","signed","the","documents","Incong",758,"NO",0,"J",2668,0,"F"
"1927","3","35766","English",1,50,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,9,4,8,3,7,"La enfermera descubrió que los cirujanos have deceived the patient about his illness.",329,235,346,504,335,586,"5","6","7","8","9","10","los","cirujanos","have","deceived","the","patient","Incong",584,"NO",1,"J",2318,0,"F"
"1928","3","35766","English",1,58,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",5,3,4,3,3,9,"The woman threw the bone for her energetic dog.",609,596,517,405,351,590,"3","4","5","6","7","8","threw","the","bone","for","her","energetic","Cong",526,"NO",1,"F",2618,1,"J"
"1929","3","35766","English",1,63,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",4,2,4,2,3,6,"La orquesta tocó la song by the German composer.",229,318,248,692,439,694,"3","4","5","6","7","8","tocó","la","song","by","the","German","Incong",674,"NO",1,"F",1601,1,"F"
"1930","3","35766","English",1,68,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",8,2,6,3,3,7,"La presidenta escribió la letter for the senator.",489,443,421,441,387,447,"3","4","5","6","7","8","escribió","la","letter","for","the","senator.","Incong",676,"NO",1,"F",1298,1,"J"
"1931","3","35766","English",1,74,"Mono","Sentence","CC_Flanker_Sent",12,"det-noun","masc",2,3,5,2,5,0,"Surprisingly%2C the detective found the violin that he lost in the south of Italy.",315,343,380,402,585,NA,"10","11","12","13","14",NA,"in","the","south","of","Italy.",NA,"Cong",701,"NO",1,"J",1510,1,"J"
"1932","3","35766","English",1,80,"Mono","Sentence","IC_Flanker_Sent",7,"progressive","aux",3,9,3,9,3,3,"The director said that the producers are preparing the set for the movie.",337,386,432,801,388,346,"5","6","7","8","9","10","the","producers","are","preparing","the","set","Incong",737,"NO",1,"F",831,1,"J"
"1933","3","35766","English",1,86,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,11,4,6,3,8,"The superintendent guarantees that the instructors have tested the students appropriately.",246,224,215,240,239,230,"5","6","7","8","9","10","the","instructors","have","tested","the","students","Incong",738,"NO",1,"J",1341,1,"J"
"1934","3","35766","English",1,91,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",4,2,4,2,3,9,"La deportista odia el heat of the afternoon.",383,353,343,406,377,458,"3","4","5","6","7","8","odia","el","heat","of","the","afternoon.","Cong",534,"NO",1,"F",1268,1,"J"
"1935","3","35766","English",1,94,"Mono","Sentence","IC_Flanker_Sent",8,"progressive","part",10,3,6,3,8,2,"The supervisor mentioned that the carpenters are fixing the cabinets in the kitchen.",225,206,161,501,343,339,"6","7","8","9","10","11","carpenters","are","fixing","the","cabinets","in","Incong",735,"NO",1,"F",1351,1,"J"
"1936","3","35766","English",1,99,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",7,2,5,4,3,7,"El joven exploró la house with his friends.",273,227,287,464,400,458,"3","4","5","6","7","8","exploró","la","house","with","his","friends.","Cong",453,"NO",1,"J",1395,1,"F"
"1937","3","35766","English",1,104,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",9,2,9,2,3,5,"La anciana recordaba la happiness of her youth.",682,261,269,515,321,371,"3","4","5","6","7","8","recordaba","la","happiness","of","her","youth.","Cong",449,"NO",1,"F",1482,1,"J"
"1938","3","35766","English",1,107,"Mono","Sentence","IC_Flanker_Sent",10,"det-noun","masc",2,3,9,2,3,4,"The plant supplies electricity and hires many of the residents in the city.",179,772,252,436,275,298,"8","9","10","11","12","13","of","the","residents","in","the","city.","Incong",1004,"YES",NA,"J",1477,1,"J"
"1939","3","35766","English",1,113,"CS","Sentence","II_Flanker_Sent",7,"progressive","aux",3,8,3,8,3,4,"El chef piensa que los turistas are enjoying the food at his gourmet restaurant.",183,191,157,365,210,155,"5","6","7","8","9","10","los","turistas","are","enjoying","the","food","Incong",1003,"YES",NA,"J",1607,1,"F"
"1940","3","35766","English",1,118,"Mono","Sentence","IC_Flanker_Sent",7,"progressive","aux",3,11,3,10,3,8,"The scientists know that the experiments are increasing the expenses.",300,346,366,407,479,455,"5","6","7","8","9","10","the","experiments","are","increasing","the","expenses.","Incong",767,"NO",1,"F",1962,1,"J"
"1941","3","35766","English",1,123,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,8,4,8,3,7,"La profesora anunció que los editores have approved her article for the journal.",350,290,264,304,361,337,"5","6","7","8","9","10","los","editores","have","approved","her","article","Cong",429,"NO",1,"F",2896,1,"J"
"1942","3","35766","English",1,129,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,9,3,7,3,9,"The lawyer discovered that the criminals are bribing the policeman to destroy the evidence.",259,239,502,340,449,261,"5","6","7","8","9","10","the","criminals","are","bribing","the","policeman","Cong",551,"NO",1,"F",2428,0,"J"
"1943","3","35766","English",1,135,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,8,4,8,3,7,"The sergeant guaranteed that the soldiers have prepared the weapons for the mission.",292,266,281,290,326,313,"5","6","7","8","9","10","the","soldiers","have","prepared","the","weapons","Cong",603,"NO",1,"J",2348,0,"F"
"1944","3","35766","English",1,140,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",8,3,8,5,8,4,"The coach noticed that the athletes are grabbing their uniforms from the pile.",435,321,300,357,315,384,"6","7","8","9","10","11","athletes","are","grabbing","their","uniforms","from","Cong",482,"NO",1,"F",1638,1,"J"
"1945","3","35766","English",1,146,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",5,3,4,2,3,7,"The maid found the soap in the cabinet.",406,521,526,388,352,461,"3","4","5","6","7","8","found","the","soap","in","the","cabinet.","Incong",821,"NO",0,"F",1956,1,"F"
"1946","3","35766","English",1,151,"CS","Sentence","CI_Flanker_Sent",9,"det-noun","masc",10,2,3,2,3,4,"Todas las modelos rodearon a la diseñadora al end of the show.",311,378,377,378,356,358,"7","8","9","10","11","12","diseñadora","al","end","of","the","show.","Cong",508,"NO",1,"J",2427,1,"F"
"1947","3","35766","English",1,157,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",6,2,6,2,3,4,"El técnico reparó la screen in the very old classroom.",679,321,269,731,400,414,"3","4","5","6","7","8","reparó","la","screen","in","the","very","Cong",606,"NO",1,"J",1461,1,"F"
"1948","3","35766","English",1,162,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,9,4,8,5,8,"The lawyer guaranteed that the criminals have improved their behavior in jail.",295,251,341,380,363,319,"5","6","7","8","9","10","the","criminals","have","improved","their","behavior","Cong",535,"NO",1,"F",1441,1,"F"
"1949","3","35766","English",1,165,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",11,5,7,3,4,2,"El guardia dijo que los prisioneros están cooking the food in the kitchen.",600,196,205,525,385,338,"6","7","8","9","10","11","prisioneros","están","cooking","the","food","in","Incong",1001,"YES",NA,"F",1828,1,"F"
"1950","3","35766","English",1,170,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,9,4,9,3,8,"El compositor dice que los pianistas have practiced the symphony for the concert.",418,309,455,389,392,583,"5","6","7","8","9","10","los","pianistas","have","practiced","the","symphony","Incong",993,"NO",1,"F",1728,1,"J"
"1951","3","35766","English",1,175,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",5,3,4,2,3,3,"The professor drank the beer in the bar last night.",507,413,745,523,439,415,"3","4","5","6","7","8","drank","the","beer","in","the","bar","Incong",594,"NO",1,"F",2822,1,"F"
"1952","3","35766","English",1,180,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",5,3,6,2,3,7,"The owner heard the scream of the furious client.",332,354,525,388,349,651,"3","4","5","6","7","8","heard","the","scream","of","the","furious","Cong",380,"NO",1,"J",1203,1,"F"
"1953","3","35766","English",1,185,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",3,3,3,4,3,5,"The electrician has the box with her tools.",492,411,402,362,445,341,"3","4","5","6","7","8","has","the","box","with","her","tools.","Cong",472,"NO",1,"F",1670,1,"F"
"1954","3","35766","English",1,190,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",7,3,5,7,3,5,"The cowboy crossed the river despite the rapid currents.",334,327,251,184,444,357,"3","4","5","6","7","8","crossed","the","river","despite","the","rapid","Incong",374,"NO",0,"F",1519,1,"F"
"1955","3","35766","English",1,198,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",5,3,6,2,3,13,"The biologist found the source of the contamination.",379,350,333,318,341,538,"3","4","5","6","7","8","found","the","source","of","the","contamination.","Incong",927,"NO",1,"F",2384,1,"J"
"1956","3","35766","English",1,204,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",3,3,4,4,3,5,"The astronomer saw the moon with his large telescope.",415,314,273,358,263,299,"3","4","5","6","7","8","saw","the","moon","with","his","large","Cong",514,"NO",1,"J",1854,1,"F"
"1957","3","35766","English",1,210,"CS","Sentence","II_Flanker_Sent",7,"progressive","aux",3,11,3,8,5,5,"La maestra supone que los estudiantes are checking their email in the library.",337,205,141,230,223,410,"5","6","7","8","9","10","los","estudiantes","are","checking","their","email","Incong",1000,"YES",NA,"F",1860,1,"F"
"1958","3","35766","English",1,213,"CS","Sentence","CI_Flanker_Sent",8,"progressive","part",9,5,10,3,5,3,"El reportero confirmó que los senadores están requesting the funds for the project.",221,407,519,362,330,331,"6","7","8","9","10","11","senadores","están","requesting","the","funds","for","Cong",628,"NO",1,"F",1787,1,"J"
"1959","3","35766","English",1,218,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,10,3,8,5,4,"La secretaria dijo que los asistentes are accusing their boss of fraud.",207,195,206,223,457,464,"5","6","7","8","9","10","los","asistentes","are","accusing","their","boss","Cong",458,"NO",1,"F",1807,1,"F"
"1960","3","35766","English",1,226,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",7,3,8,3,5,2,"El periodista anunció que los músicos han produced the album in the studio.",253,229,185,280,289,389,"6","7","8","9","10","11","músicos","han","produced","the","album","in","Cong",426,"NO",1,"J",1712,1,"F"
"1961","3","35766","English",1,232,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",8,4,10,5,3,2,"The coach thinks that the athletes have celebrated their win at the bar.",254,261,269,466,351,315,"6","7","8","9","10","11","athletes","have","celebrated","their","win","at","Cong",564,"NO",1,"F",1457,1,"J"
"1962","3","35766","English",1,237,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",7,2,4,3,3,4,"El marinero exploró el lake and its deep caves.",195,354,419,425,251,303,"3","4","5","6","7","8","exploró","el","lake","and","its","deep","Incong",510,"NO",0,"J",1370,1,"J"
"1963","3","35766","English",1,243,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",6,4,6,1,8,4,"The reporter said that the models have signed a contract with the agency.",289,310,257,265,287,350,"6","7","8","9","10","11","models","have","signed","a","contract","with","Incong",939,"NO",1,"J",2329,1,"J"
"1964","3","35766","English",1,249,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",7,3,6,2,3,7,"The volunteers cleaned the street in the morning.",340,525,391,328,303,897,"3","4","5","6","7","8","cleaned","the","street","in","the","morning.","Cong",708,"NO",1,"J",1349,1,"F"
"1965","3","35766","English",1,252,"CS","Sentence","II_Flanker_Sent",8,"perfect","part",8,3,7,3,5,2,"El investigador piensa que los gánsters han shipped the drugs to New York City.",339,197,181,157,211,364,"6","7","8","9","10","11","gánsters","han","shipped","the","drugs","to","Incong",758,"NO",1,"J",853,1,"F"
"1966","3","35766","English",1,258,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",7,2,4,2,3,6,"El minero extrajo el iron in the center of the mountain.",194,181,202,213,343,292,"3","4","5","6","7","8","extrajo","el","iron","in","the","center","Incong",692,"NO",1,"J",1927,1,"F"
"1967","3","35766","English",1,263,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,7,3,10,1,10,"The nurse affirmed that the doctors are consulting a specialist about the results.",349,237,318,250,366,340,"5","6","7","8","9","10","the","doctors","are","consulting","a","specialist","Cong",381,"NO",1,"J",3140,1,"F"
"1968","3","35766","English",1,268,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,9,3,9,3,6,"El contador piensa que los banqueros are preparing the report for the supervisors.",240,218,396,571,460,238,"5","6","7","8","9","10","los","banqueros","are","preparing","the","report","Cong",450,"NO",1,"J",6347,0,"J"
"1969","3","35766","English",2,273,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",8,3,11,3,6,3,"The architect supposes that the painters are considering the colors for the house.",232,298,270,327,292,330,"6","7","8","9","10","11","painters","are","considering","the","colors","for","Cong",562,"NO",1,"F",1271,0,"F"
"1970","3","35766","English",2,278,"CS","Sentence","CI_Flanker_Sent",8,"det-noun","masc",7,2,10,6,6,0,"Los niños se rieron mientras corrían al playground during recess.",271,254,357,473,1061,NA,"6","7","8","9","10",NA,"corrían","al","playground","during","recess.",NA,"Cong",583,"NO",1,"F",3381,1,"F"
"1971","3","35766","English",2,283,"Mono","Sentence","IC_Flanker_Sent",6,"det-noun","fem",4,3,8,2,3,8,"The little boy left the magazine in his backpack yesterday.",188,202,190,194,216,208,"4","5","6","7","8","9","left","the","magazine","in","his","backpack","Incong",661,"NO",0,"F",1451,1,"J"
"1972","3","35766","English",2,288,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",11,5,10,5,7,2,"El consejero dijo que sus estudiantes están presenting their results at the conference.",195,163,144,184,348,338,"6","7","8","9","10","11","estudiantes","están","presenting","their","results","at","Incong",600,"NO",1,"J",1870,1,"F"
"1973","3","35766","English",2,293,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",3,3,5,2,3,8,"The prince saw the tower of the enormous castle.",331,271,298,325,311,507,"3","4","5","6","7","8","saw","the","tower","of","the","enormous","Incong",574,"NO",1,"J",1724,1,"F"
